   1   0   1   2   1    1.000000e+00    1.000000e+00    1.000000e+00    6.094603e-01    3.027368e-01    8.508223e-02
   2   3  -1   1  -1    0.000000e+00    0.000000e+00    2.788938e-03    0.000000e+00    0.000000e+00    2.372891e-04
   3   1  -1   1   0    0.000000e+00    0.000000e+00   -4.945725e-05    0.000000e+00    0.000000e+00   -4.207933e-06
   4   1  -1   1   1    0.000000e+00    0.000000e+00   -5.613960e-04    0.000000e+00    0.000000e+00   -4.776482e-05
   5   1  -1   2  -2    0.000000e+00    0.000000e+00    6.325163e-04    0.000000e+00    0.000000e+00    5.381590e-05
   6   1  -1   2  -1    0.000000e+00    0.000000e+00   -6.818961e-04    0.000000e+00    0.000000e+00   -5.801724e-05
   7   1  -1   2   0    0.000000e+00    0.000000e+00    1.080215e-03    0.000000e+00    0.000000e+00    9.190709e-05
   8   1  -1   2   2    0.000000e+00    0.000000e+00   -1.548746e-04    0.000000e+00    0.000000e+00   -1.317708e-05
   9   3  -1   3  -3    0.000000e+00    0.000000e+00    1.907055e-03    0.000000e+00    0.000000e+00    1.622565e-04
  10   3  -1   3  -1    0.000000e+00    0.000000e+00   -2.209278e-04    0.000000e+00    0.000000e+00   -1.879703e-05
  11   1  -1   3   0    0.000000e+00    0.000000e+00   -1.176541e-05    0.000000e+00    0.000000e+00   -1.001028e-06
  12   1  -1   3   1    0.000000e+00    0.000000e+00    6.588466e-04    0.000000e+00    0.000000e+00    5.605614e-05
  13   1  -1   3   3    0.000000e+00    0.000000e+00   -8.505673e-04    0.000000e+00    0.000000e+00   -7.236816e-05
  14   1  -1   4  -4    0.000000e+00    0.000000e+00   -1.540696e-04    0.000000e+00    0.000000e+00   -1.310858e-05
  15   1  -1   4  -3    0.000000e+00    0.000000e+00   -1.149121e-05    0.000000e+00    0.000000e+00   -9.776979e-07
  16   1  -1   4  -2    0.000000e+00    0.000000e+00    1.275833e-04    0.000000e+00    0.000000e+00    1.085507e-05
  17   1  -1   4  -1    0.000000e+00    0.000000e+00    1.233084e-04    0.000000e+00    0.000000e+00    1.049136e-05
  18   1  -1   4   0    0.000000e+00    0.000000e+00   -9.788691e-05    0.000000e+00    0.000000e+00   -8.328436e-06
  19   1  -1   4   1    0.000000e+00    0.000000e+00    1.688088e-04    0.000000e+00    0.000000e+00    1.436263e-05
  20   1  -1   4   2    0.000000e+00    0.000000e+00   -2.882167e-05    0.000000e+00    0.000000e+00   -2.452212e-06
  21   1  -1   4   3    0.000000e+00    0.000000e+00   -6.380374e-05    0.000000e+00    0.000000e+00   -5.428564e-06
  22   1  -1   4   4    0.000000e+00    0.000000e+00    1.222953e-05    0.000000e+00    0.000000e+00    1.040516e-06
  23   1   1   0   0   -1.108003e-06   -6.994796e-21    0.000000e+00   -6.752839e-07   -2.117582e-21    0.000000e+00
  24   1   1   1  -1    2.475637e-05    0.000000e+00    2.810101e-04    1.508802e-05    0.000000e+00    2.390897e-05
  25   1   1   1   0   -1.433341e-05    0.000000e+00   -9.353386e-05   -8.735644e-06    0.000000e+00   -7.958070e-06
  26   1   1   1   1    2.131218e-05    0.000000e+00    1.342326e-04    1.298893e-05    0.000000e+00    1.142081e-05
  27   1   1   2  -2   -2.014242e-05   -2.545954e-05   -8.041641e-07   -1.227600e-05   -7.707539e-06   -6.842007e-08
  28   1   1   2  -1   -4.053952e-04   -3.886444e-04   -1.414492e-04   -2.470723e-04   -1.176570e-04   -1.203481e-05
  29   1   1   2   0   -1.914523e-05   -2.679799e-05    1.781185e-06   -1.166826e-05   -8.112739e-06    1.515472e-07
  30   3   1   2   1   -5.066394e-04   -4.864605e-04   -1.686867e-04   -3.087766e-04   -1.472695e-04   -1.435224e-05
  31   1   1   2   2   -3.316051e-05   -4.641548e-05    3.085108e-06   -2.021002e-05   -1.405168e-05    2.624879e-07
  32   1   1   3  -3   -2.149286e-04   -1.236359e-04    1.734002e-04   -1.309905e-04   -3.742914e-05    1.475328e-05
  33   1   1   3  -2    1.527170e-04    8.132748e-05   -1.163059e-04    9.307494e-05    2.462083e-05   -9.895561e-06
  34   1   1   3  -1   -1.664874e-04   -9.576419e-05    1.342958e-04   -1.014674e-04   -2.899135e-05    1.142619e-05
  35   1   1   3   0   -3.059905e-05   -1.489209e-05    2.645586e-05   -1.864891e-05   -4.508384e-06    2.250923e-06
  36   1   1   3   1    2.108603e-04    1.373236e-04   -1.555390e-04    1.285110e-04    4.157291e-05   -1.323361e-05
  37   1   1   3   2    4.609770e-04    2.706284e-04   -3.855774e-04    2.809472e-04    8.192919e-05   -3.280578e-05
  38   1   1   3   3    7.542935e-05    4.794667e-05   -6.878319e-05    4.597120e-05    1.451522e-05   -5.852227e-06
  39   1   1   4  -3    2.227919e-04    1.256410e-04   -1.910461e-04    1.357828e-04    3.803617e-05   -1.625463e-05
  40   1   1   4  -2    2.570441e-06   -2.441045e-06   -7.697057e-06    1.566582e-06   -7.389944e-07   -6.548828e-07
  41   1   1   4  -1   -8.420730e-05   -4.748810e-05    7.221017e-05   -5.132101e-05   -1.437640e-05    6.143802e-06
  42   1   1   4   0    1.383500e-06    9.068123e-06    9.938941e-06    8.431882e-07    2.745255e-06    8.456273e-07
  43   3   1   4   1   -6.843897e-04   -3.704948e-04    6.066836e-04   -4.171084e-04   -1.121624e-04    5.161799e-05
  44   1   1   4   2   -1.546874e-06   -1.013856e-05   -1.111122e-05   -9.427581e-07   -3.069317e-06   -9.453672e-07
  45   3   1   4   3    5.035364e-04    2.775094e-04   -4.409184e-04    3.068855e-04    8.401231e-05   -3.751432e-05
  46   1   1   5  -4    5.796928e-06   -3.520828e-06   -1.159472e-05    3.532997e-06   -1.065884e-06   -9.865047e-07
  47   1   1   5  -3    8.740014e-05    3.774201e-05   -8.151791e-05    5.326692e-05    1.142590e-05   -6.935726e-06
  48   1   1   5  -2   -3.897229e-05   -1.252322e-05    4.054573e-05   -2.375206e-05   -3.791240e-06    3.449721e-06
  49   1   1   5  -1   -4.043225e-05   -1.747616e-05    3.778720e-05   -2.464185e-05   -5.290678e-06    3.215019e-06
  50   1   1   5   0    6.445776e-05    2.509539e-05   -6.274520e-05    3.928444e-05    7.597300e-06   -5.338502e-06
  51   1   1   5   1   -3.857098e-05   -2.002176e-05    3.231694e-05   -2.350748e-05   -6.061324e-06    2.749598e-06
  52   1   1   5   2   -4.943122e-05   -1.964345e-05    4.763596e-05   -3.012637e-05   -5.946796e-06    4.052974e-06
  53   1   1   5   3   -2.219304e-05   -5.389254e-06    2.474764e-05   -1.352578e-05   -1.631526e-06    2.105585e-06
  54   1   1   5   4   -5.758325e-05   -2.103080e-05    5.752178e-05   -3.509471e-05   -6.366798e-06    4.894081e-06
  55   3  -1   1  -1    0.000000e+00    0.000000e+00    2.788938e-03    0.000000e+00    0.000000e+00    2.372891e-04
  56   3  -1   3  -3    0.000000e+00    0.000000e+00    1.907055e-03    0.000000e+00    0.000000e+00    1.622565e-04
  57   3  -1   3  -1    0.000000e+00    0.000000e+00   -2.209278e-04    0.000000e+00    0.000000e+00   -1.879703e-05
  58   2  -1   5  -5    0.000000e+00    0.000000e+00    6.740848e-07    0.000000e+00    0.000000e+00    5.735264e-08
  59   2  -1   5  -3    0.000000e+00    0.000000e+00   -3.066513e-07    0.000000e+00    0.000000e+00   -2.609057e-08
  60   2  -1   5  -1    0.000000e+00    0.000000e+00   -5.885034e-07    0.000000e+00    0.000000e+00   -5.007118e-08
  61   2  -1   7  -7    0.000000e+00    0.000000e+00    9.551550e-09    0.000000e+00    0.000000e+00    8.126672e-10
  62   2  -1   7  -5    0.000000e+00    0.000000e+00   -6.487385e-09    0.000000e+00    0.000000e+00   -5.519612e-10
  63   2  -1   7  -3    0.000000e+00    0.000000e+00    6.003773e-09    0.000000e+00    0.000000e+00    5.108144e-10
  64   2  -1   7  -1    0.000000e+00    0.000000e+00   -1.395131e-09    0.000000e+00    0.000000e+00   -1.187009e-10
  65   3   1   2   1   -5.066394e-04   -4.864605e-04   -1.686867e-04   -3.087766e-04   -1.472695e-04   -1.435224e-05
  66   3   1   4   1   -6.843897e-04   -3.704948e-04    6.066836e-04   -4.171084e-04   -1.121624e-04    5.161799e-05
  67   3   1   4   3    5.035364e-04    2.775094e-04   -4.409184e-04    3.068855e-04    8.401231e-05   -3.751432e-05
  68   2   1   6   1    1.401357e-06    4.106699e-07   -1.298068e-06    8.540714e-07    1.243249e-07   -1.104425e-07
  69   2   1   6   3   -1.890011e-07   -5.429152e-08    1.753335e-07   -1.151887e-07   -1.643604e-08    1.491777e-08
  70   2   1   6   5    9.549848e-07    2.815497e-07   -8.787764e-07    5.820253e-07    8.523546e-08   -7.476826e-08
